time	V(vc)
1.085394048767944e-02	8.514294e+00
1.086418048767938e-02	8.427552e+00
1.087442048767931e-02	8.341695e+00
1.088466048767925e-02	8.256712e+00
1.089490048767919e-02	8.172594e+00
1.090514048767913e-02	8.089334e+00
1.091538048767907e-02	8.006922e+00
1.092562048767901e-02	7.925349e+00
1.093586048767895e-02	7.844608e+00
1.094610048767889e-02	7.764689e+00
1.095634048767883e-02	7.685584e+00
1.096658048767877e-02	7.607285e+00
1.097682048767871e-02	7.529784e+00
1.098706048767865e-02	7.453073e+00
1.099730048767858e-02	7.377142e+00
1.100754048767852e-02	7.301986e+00
1.101778048767846e-02	7.227595e+00
1.102802048767840e-02	7.153963e+00
1.103826048767834e-02	7.081079e+00
1.104850048767828e-02	7.008939e+00
1.105874048767822e-02	6.937534e+00
1.106898048767816e-02	6.866856e+00
1.107922048767810e-02	6.796898e+00
1.108946048767804e-02	6.727654e+00
1.109970048767798e-02	6.659113e+00
1.110994048767792e-02	6.591272e+00
1.112018048767786e-02	6.524122e+00
1.113042048767779e-02	6.457656e+00
1.114066048767773e-02	6.391867e+00
1.115090048767767e-02	6.326748e+00
1.116114048767761e-02	6.262293e+00
1.117138048767755e-02	6.198494e+00
1.118162048767749e-02	6.135345e+00
1.119186048767743e-02	6.072840e+00
1.120210048767737e-02	6.010972e+00
1.121234048767731e-02	5.949733e+00
1.122258048767725e-02	5.889119e+00
1.123282048767719e-02	5.829122e+00
1.124306048767713e-02	5.769736e+00
1.125330048767706e-02	5.710956e+00
1.126354048767700e-02	5.652774e+00
1.127378048767694e-02	5.595185e+00
1.128402048767688e-02	5.538183e+00
1.129426048767682e-02	5.481761e+00
1.130450048767676e-02	5.425914e+00
1.131474048767670e-02	5.370636e+00
1.132498048767664e-02	5.315922e+00
1.133522048767658e-02	5.261764e+00
1.134546048767652e-02	5.208159e+00
1.135570048767646e-02	5.155099e+00
1.136594048767640e-02	5.102581e+00
1.137618048767633e-02	5.050597e+00
1.138642048767627e-02	4.999143e+00
1.139666048767621e-02	4.948213e+00
1.140690048767615e-02	4.897801e+00
1.141714048767609e-02	4.847904e+00
1.142738048767603e-02	4.798514e+00
1.143762048767597e-02	4.749629e+00
1.144786048767591e-02	4.701241e+00
1.145810048767585e-02	4.653345e+00
1.146834048767579e-02	4.605938e+00
1.147858048767573e-02	4.559014e+00
1.148882048767567e-02	4.512568e+00
1.149906048767560e-02	4.466595e+00
1.150930048767554e-02	4.421091e+00
1.151954048767548e-02	4.376050e+00
1.152978048767542e-02	4.331468e+00
1.154002048767536e-02	4.287340e+00
1.155026048767530e-02	4.243661e+00
1.156050048767524e-02	4.200428e+00
1.157074048767518e-02	4.157635e+00
1.158098048767512e-02	4.115278e+00
1.159122048767506e-02	4.073352e+00
1.160146048767500e-02	4.031854e+00
1.161170048767494e-02	3.990779e+00
1.162194048767488e-02	3.950122e+00
1.163218048767481e-02	3.909879e+00
1.164242048767475e-02	3.870046e+00
1.165266048767469e-02	3.830619e+00
1.166290048767463e-02	3.791594e+00
1.167314048767457e-02	3.752966e+00
1.168338048767451e-02	3.714731e+00
1.169362048767445e-02	3.676887e+00
1.170386048767439e-02	3.639427e+00
1.171410048767433e-02	3.602350e+00
1.172434048767427e-02	3.565650e+00
1.173458048767421e-02	3.529324e+00
1.174482048767415e-02	3.493368e+00
1.175506048767408e-02	3.457779e+00
1.176530048767402e-02	3.422552e+00
1.177554048767396e-02	3.387684e+00
1.178578048767390e-02	3.353171e+00
1.179602048767384e-02	3.319010e+00
1.180626048767378e-02	3.285196e+00
1.181650048767372e-02	3.251728e+00
1.182674048767366e-02	3.218600e+00
1.183698048767360e-02	3.185809e+00
1.184722048767354e-02	3.153353e+00
1.185746048767348e-02	3.121228e+00
1.186770048767342e-02	3.089429e+00
1.187794048767335e-02	3.057955e+00
1.188818048767329e-02	3.026801e+00
1.189842048767323e-02	2.995965e+00
1.190866048767317e-02	2.965443e+00
1.191890048767311e-02	2.935232e+00
1.192914048767305e-02	2.905328e+00
1.193938048767299e-02	2.875730e+00
1.194962048767293e-02	2.846432e+00
1.195986048767287e-02	2.817434e+00
1.197010048767281e-02	2.788730e+00
1.198034048767275e-02	2.760319e+00
1.199058048767269e-02	2.732198e+00
1.200082048767263e-02	2.704363e+00
1.201106048767256e-02	2.676812e+00
