time,V(vc)
5.775106778125388e-03,9.968962e+00
5.785346778125327e-03,9.969277e+00
5.795586778125267e-03,9.969590e+00
5.805826778125206e-03,9.969900e+00
5.816066778125145e-03,9.970207e+00
5.826306778125084e-03,9.970510e+00
5.836546778125023e-03,9.970811e+00
5.846786778124963e-03,9.971108e+00
5.857026778124902e-03,9.971403e+00
5.867266778124841e-03,9.971694e+00
5.877506778124780e-03,9.971982e+00
5.887746778124719e-03,9.972268e+00
5.897986778124658e-03,9.972550e+00
5.908226778124598e-03,9.972830e+00
5.918466778124537e-03,9.973106e+00
5.928706778124476e-03,9.973381e+00
5.938946778124415e-03,9.973652e+00
5.949186778124354e-03,9.973921e+00
5.959426778124294e-03,9.974186e+00
5.969666778124233e-03,9.974449e+00
5.979906778124172e-03,9.974710e+00
5.990146778124111e-03,9.974967e+00
6.000386778124050e-03,9.975222e+00
6.010626778123990e-03,9.975474e+00
6.020866778123929e-03,9.975724e+00
6.031106778123868e-03,9.975971e+00
6.041346778123807e-03,9.976216e+00
6.051586778123746e-03,9.976459e+00
6.061826778123685e-03,9.976699e+00
6.072066778123625e-03,9.976936e+00
6.082306778123564e-03,9.977171e+00
6.092546778123503e-03,9.977404e+00
6.102786778123442e-03,9.977633e+00
6.113026778123381e-03,9.977861e+00
6.123266778123321e-03,9.978087e+00
6.133506778123260e-03,9.978311e+00
6.143746778123199e-03,9.978531e+00
6.153986778123138e-03,9.978750e+00
6.164226778123077e-03,9.978967e+00
6.174466778123017e-03,9.979181e+00
6.184706778122956e-03,9.979393e+00
6.194946778122895e-03,9.979603e+00
6.205186778122834e-03,9.979811e+00
6.215426778122773e-03,9.980017e+00
6.225666778122712e-03,9.980220e+00
6.235906778122652e-03,9.980421e+00
6.246146778122591e-03,9.980621e+00
6.256386778122530e-03,9.980819e+00
6.266626778122469e-03,9.981014e+00
6.276866778122408e-03,9.981207e+00
6.287106778122348e-03,9.981399e+00
6.297346778122287e-03,9.981588e+00
6.307586778122226e-03,9.981775e+00
6.317826778122165e-03,9.981961e+00
6.328066778122104e-03,9.982145e+00
6.338306778122044e-03,9.982327e+00
6.348546778121983e-03,9.982507e+00
6.358786778121922e-03,9.982685e+00
6.369026778121861e-03,9.982862e+00
6.379266778121800e-03,9.983036e+00
6.389506778121739e-03,9.983210e+00
