time	V(vc)
2.385704976732373e-04	4.244937e+00
2.395944976732256e-04	4.261062e+00
2.406184976732140e-04	4.277170e+00
2.416424976732024e-04	4.293262e+00
2.426664976731907e-04	4.309338e+00
2.436904976731791e-04	4.325397e+00
2.447144976731830e-04	4.341439e+00
2.457384976731992e-04	4.357465e+00
2.467624976732153e-04	4.373475e+00
2.477864976732314e-04	4.389469e+00
2.488104976732475e-04	4.405446e+00
2.498344976732637e-04	4.421406e+00
2.508584976732798e-04	4.437351e+00
2.518824976732959e-04	4.453279e+00
2.529064976733120e-04	4.469190e+00
2.539304976733281e-04	4.485085e+00
2.549544976733443e-04	4.500965e+00
2.559784976733604e-04	4.516828e+00
2.570024976733765e-04	4.532674e+00
2.580264976733926e-04	4.548505e+00
2.590504976734088e-04	4.564319e+00
2.600744976734249e-04	4.580117e+00
2.610984976734410e-04	4.595899e+00
2.621224976734571e-04	4.611665e+00
2.631464976734733e-04	4.627414e+00
2.641704976734894e-04	4.643148e+00
2.651944976735055e-04	4.658865e+00
2.662184976735216e-04	4.674566e+00
2.672424976735377e-04	4.690252e+00
2.682664976735539e-04	4.705921e+00
2.692904976735700e-04	4.721574e+00
2.703144976735861e-04	4.737211e+00
2.713384976736022e-04	4.752832e+00
2.723624976736184e-04	4.768437e+00
2.733864976736345e-04	4.784026e+00
2.744104976736506e-04	4.799600e+00
2.754344976736667e-04	4.815157e+00
2.764584976736829e-04	4.830698e+00
2.774824976736990e-04	4.846223e+00
2.785064976737151e-04	4.861733e+00
2.795304976737312e-04	4.877227e+00
2.805544976737473e-04	4.892704e+00
2.815784976737635e-04	4.908166e+00
2.826024976737796e-04	4.923613e+00
2.836264976737957e-04	4.939043e+00
2.846504976738118e-04	4.954457e+00
2.856744976738280e-04	4.969856e+00
2.866984976738441e-04	4.985239e+00
2.877224976738602e-04	5.000607e+00
2.887464976738763e-04	5.015958e+00
2.897704976738925e-04	5.031294e+00
2.907944976739086e-04	5.046614e+00
2.918184976739247e-04	5.061918e+00
2.928424976739408e-04	5.077207e+00
2.938664976739569e-04	5.092480e+00
2.948904976739731e-04	5.107738e+00
2.959144976739892e-04	5.122980e+00
2.969384976740053e-04	5.138206e+00
2.979624976740214e-04	5.153417e+00
2.989864976740376e-04	5.168612e+00
3.000104976740537e-04	5.183791e+00
3.010344976740698e-04	5.198955e+00
3.020584976740859e-04	5.214104e+00
3.030824976741021e-04	5.229237e+00
3.041064976741182e-04	5.244354e+00
3.051304976741343e-04	5.259456e+00
3.061544976741504e-04	5.274543e+00
3.071784976741665e-04	5.289614e+00
3.082024976741827e-04	5.304670e+00
3.092264976741988e-04	5.319710e+00
3.102504976742149e-04	5.334735e+00
3.112744976742310e-04	5.349744e+00
3.122984976742472e-04	5.364738e+00
3.133224976742633e-04	5.379717e+00
3.143464976742794e-04	5.394681e+00
3.153704976742955e-04	5.409629e+00
3.163944976743117e-04	5.424562e+00
3.174184976743278e-04	5.439480e+00
3.184424976743439e-04	5.454382e+00
3.194664976743600e-04	5.469269e+00
3.204904976743761e-04	5.484141e+00
3.215144976743923e-04	5.498998e+00
3.225384976744084e-04	5.513839e+00
3.235624976744245e-04	5.528665e+00
3.245864976744406e-04	5.543477e+00
3.256104976744568e-04	5.558272e+00
3.266344976744729e-04	5.573053e+00
3.276584976744890e-04	5.587819e+00
3.286824976745051e-04	5.602569e+00
3.297064976745213e-04	5.617305e+00
3.307304976745374e-04	5.632025e+00
3.317544976745535e-04	5.646730e+00
3.327784976745696e-04	5.661420e+00
3.338024976745857e-04	5.676095e+00
3.348264976746019e-04	5.690756e+00
3.358504976746180e-04	5.705401e+00
3.368744976746341e-04	5.720031e+00
3.378984976746502e-04	5.734646e+00
3.389224976746664e-04	5.749247e+00
3.399464976746825e-04	5.763832e+00
3.409704976746986e-04	5.778402e+00
3.419944976747147e-04	5.792958e+00
3.430184976747309e-04	5.807498e+00
3.440424976747470e-04	5.822024e+00
3.450664976747631e-04	5.836535e+00
3.460904976747792e-04	5.851031e+00
3.471144976747953e-04	5.865512e+00
3.481384976748115e-04	5.879978e+00
3.491624976748276e-04	5.894430e+00
3.501864976748437e-04	5.908866e+00
3.512104976748598e-04	5.923288e+00
3.522344976748760e-04	5.937696e+00
3.532584976748921e-04	5.952088e+00
3.542824976749082e-04	5.966465e+00
3.553064976749243e-04	5.980829e+00
3.563304976749405e-04	5.995177e+00
3.573544976749566e-04	6.009511e+00
3.583784976749727e-04	6.023829e+00
3.594024976749888e-04	6.038134e+00
3.604264976750049e-04	6.052423e+00
3.614504976750211e-04	6.066699e+00
3.624744976750372e-04	6.080959e+00
3.634984976750533e-04	6.095204e+00
3.645224976750694e-04	6.109436e+00
3.655464976750856e-04	6.123652e+00
3.665704976751017e-04	6.137855e+00
3.675944976751178e-04	6.152042e+00
3.686184976751339e-04	6.166215e+00
3.696424976751501e-04	6.180374e+00
3.706664976751662e-04	6.194518e+00
3.716904976751823e-04	6.208647e+00
3.727144976751984e-04	6.222763e+00
3.737384976752145e-04	6.236863e+00
3.747624976752307e-04	6.250949e+00
3.757864976752468e-04	6.265021e+00
3.768104976752629e-04	6.279078e+00
3.778344976752790e-04	6.293122e+00
3.788584976752952e-04	6.307150e+00
3.798824976753113e-04	6.321165e+00
3.809064976753274e-04	6.335165e+00
3.819304976753435e-04	6.349150e+00
3.829544976753597e-04	6.363122e+00
3.839784976753758e-04	6.377079e+00
3.850024976753919e-04	6.391021e+00
3.860264976754080e-04	6.404950e+00
3.870504976754241e-04	6.418864e+00
3.880744976754403e-04	6.432764e+00
3.890984976754564e-04	6.446650e+00
3.901224976754725e-04	6.460521e+00
3.911464976754886e-04	6.474379e+00
3.921704976755048e-04	6.488222e+00
3.931944976755209e-04	6.502050e+00
3.942184976755370e-04	6.515865e+00
3.952424976755531e-04	6.529666e+00
3.962664976755693e-04	6.543453e+00
3.972904976755854e-04	6.557225e+00
3.983144976756015e-04	6.570983e+00
3.993384976756176e-04	6.584728e+00
4.003624976756337e-04	6.598458e+00
4.013864976756499e-04	6.612174e+00
4.024104976756660e-04	6.625876e+00
4.034344976756821e-04	6.639565e+00
4.044584976756982e-04	6.653238e+00
4.054824976757144e-04	6.666899e+00
4.065064976757305e-04	6.680545e+00
4.075304976757466e-04	6.694177e+00
4.085544976757627e-04	6.707795e+00
4.095784976757789e-04	6.721399e+00
4.106024976757950e-04	6.734990e+00
4.116264976758111e-04	6.748566e+00
4.126504976758272e-04	6.762128e+00
4.136744976758433e-04	6.775677e+00
4.146984976758595e-04	6.789212e+00
4.157224976758756e-04	6.802733e+00
4.167464976758917e-04	6.816240e+00
4.177704976759078e-04	6.829733e+00
4.187944976759240e-04	6.843213e+00
4.198184976759401e-04	6.856678e+00
4.208424976759562e-04	6.870130e+00
4.218664976759723e-04	6.883568e+00
4.228904976759885e-04	6.896993e+00
4.239144976760046e-04	6.910403e+00
4.249384976760207e-04	6.923800e+00
4.259624976760368e-04	6.937183e+00
4.269864976760530e-04	6.950553e+00
4.280104976760691e-04	6.963909e+00
4.290344976760852e-04	6.977251e+00
4.300584976761013e-04	6.990579e+00
4.310824976761174e-04	7.003894e+00
4.321064976761336e-04	7.017195e+00
4.331304976761497e-04	7.030483e+00
4.341544976761658e-04	7.043757e+00
4.351784976761819e-04	7.057017e+00
4.362024976761981e-04	7.070264e+00
4.372264976762142e-04	7.083497e+00
4.382504976762303e-04	7.096717e+00
4.392744976762464e-04	7.109923e+00
4.402984976762626e-04	7.123116e+00
4.413224976762787e-04	7.136295e+00
4.423464976762948e-04	7.149461e+00
4.433704976763109e-04	7.162613e+00
4.443944976763270e-04	7.175752e+00
4.454184976763432e-04	7.188877e+00
4.464424976763593e-04	7.201989e+00
4.474664976763754e-04	7.215087e+00
4.484904976763915e-04	7.228172e+00
4.495144976764077e-04	7.241244e+00
4.505384976764238e-04	7.254303e+00
4.515624976764399e-04	7.267347e+00
4.525864976764560e-04	7.280379e+00
4.536104976764722e-04	7.293397e+00
4.546344976764883e-04	7.306402e+00
4.556584976765044e-04	7.319394e+00
4.566824976765205e-04	7.332372e+00
4.577064976765366e-04	7.345337e+00
4.587304976765528e-04	7.358289e+00
4.597544976765689e-04	7.371227e+00
4.607784976765850e-04	7.384152e+00
4.618024976766011e-04	7.397064e+00
4.628264976766173e-04	7.409963e+00
4.638504976766334e-04	7.422849e+00
4.648744976766495e-04	7.435721e+00
4.658984976766656e-04	7.448580e+00
4.669224976766818e-04	7.461426e+00
4.679464976766979e-04	7.474259e+00
4.689704976767140e-04	7.487079e+00
4.699944976767301e-04	7.499886e+00
4.710184976767462e-04	7.512680e+00
4.720424976767624e-04	7.525460e+00
4.730664976767785e-04	7.538227e+00
4.740904976767946e-04	7.550982e+00
4.751144976768107e-04	7.563723e+00
4.761384976768269e-04	7.576451e+00
4.771624976768430e-04	7.589166e+00
4.781864976768591e-04	7.601869e+00
4.792104976768752e-04	7.614558e+00
4.802344976768914e-04	7.627234e+00
4.812584976769075e-04	7.639897e+00
4.822824976769236e-04	7.652547e+00
4.833064976769397e-04	7.665184e+00
4.843304976769558e-04	7.677809e+00
4.853544976769720e-04	7.690421e+00
4.863784976769881e-04	7.703019e+00
4.874024976770042e-04	7.715605e+00
4.884264976770203e-04	7.728178e+00
4.894504976770364e-04	7.740737e+00
4.904744976770525e-04	7.753284e+00
4.914984976770687e-04	7.765819e+00
4.925224976770848e-04	7.778340e+00
4.935464976771009e-04	7.790849e+00
4.945704976771170e-04	7.803344e+00
4.955944976771331e-04	7.815827e+00
4.966184976771493e-04	7.828298e+00
4.976424976771654e-04	7.840755e+00
4.986664976771815e-04	7.853200e+00
4.996904976771976e-04	7.865632e+00
5.007144976772138e-04	7.878051e+00
5.017384976772299e-04	7.890458e+00
5.027624976772460e-04	7.902852e+00
5.037864976772621e-04	7.915233e+00
5.048104976772783e-04	7.927601e+00
5.058344976772944e-04	7.939957e+00
5.068584976773105e-04	7.952300e+00
5.078824976773266e-04	7.964631e+00
5.089064976773427e-04	7.976948e+00
5.099304976773589e-04	7.989254e+00
5.109544976773750e-04	8.001546e+00
5.119784976773911e-04	8.013826e+00
5.130024976774072e-04	8.026094e+00
5.140264976774234e-04	8.038349e+00
5.150504976774395e-04	8.050591e+00
5.160744976774556e-04	8.062821e+00
5.170984976774717e-04	8.075039e+00
5.181224976774879e-04	8.087244e+00
5.191464976775040e-04	8.099436e+00
5.201704976775201e-04	8.111616e+00
5.211944976775362e-04	8.123784e+00
5.222184976775523e-04	8.135939e+00
5.232424976775685e-04	8.148081e+00
5.242664976775846e-04	8.160212e+00
5.252904976776007e-04	8.172329e+00
5.263144976776168e-04	8.184435e+00
5.273384976776330e-04	8.196527e+00
5.283624976776491e-04	8.208608e+00
5.293864976776652e-04	8.220676e+00
5.304104976776813e-04	8.232732e+00
5.314344976776975e-04	8.244776e+00
5.324584976777136e-04	8.256806e+00
5.334824976777297e-04	8.268826e+00
5.345064976777458e-04	8.280832e+00
5.355304976777619e-04	8.292827e+00
5.365544976777781e-04	8.304809e+00
5.375784976777942e-04	8.316778e+00
5.386024976778103e-04	8.328735e+00
5.396264976778264e-04	8.340681e+00
5.406504976778426e-04	8.352614e+00
5.416744976778587e-04	8.364534e+00
5.426984976778748e-04	8.376444e+00
5.437224976778909e-04	8.388340e+00
5.447464976779071e-04	8.400224e+00
5.457704976779232e-04	8.412096e+00
5.467944976779393e-04	8.423956e+00
5.478184976779554e-04	8.435804e+00
5.488424976779715e-04	8.447639e+00
5.498664976779877e-04	8.459463e+00
5.508904976780038e-04	8.471274e+00
5.519144976780199e-04	8.483074e+00
5.529384976780360e-04	8.494862e+00
5.539624976780522e-04	8.506637e+00
5.549864976780683e-04	8.518400e+00
5.560104976780844e-04	8.530150e+00
5.570344976781005e-04	8.541890e+00
5.580584976781167e-04	8.553617e+00
5.590824976781328e-04	8.565332e+00
5.601064976781489e-04	8.577035e+00
5.611304976781650e-04	8.588726e+00
5.621544976781811e-04	8.600406e+00
5.631784976781973e-04	8.612073e+00
5.642024976782134e-04	8.623728e+00
5.652264976782295e-04	8.635371e+00
5.662504976782456e-04	8.647003e+00
5.672744976782618e-04	8.658623e+00
5.682984976782779e-04	8.670230e+00
5.693224976782940e-04	8.681826e+00
5.703464976783101e-04	8.693410e+00
5.713704976783263e-04	8.704982e+00
5.723944976783424e-04	8.716542e+00
5.734184976783585e-04	8.728090e+00
5.744424976783746e-04	8.739627e+00
5.754664976783907e-04	8.751151e+00
5.764904976784069e-04	8.762665e+00
5.775144976784230e-04	8.774165e+00
5.785384976784391e-04	8.785655e+00
5.795624976784552e-04	8.797132e+00
5.805864976784714e-04	8.808599e+00
5.816104976784875e-04	8.820052e+00
5.826344976785036e-04	8.831495e+00
5.836584976785197e-04	8.842926e+00
5.846824976785359e-04	8.854344e+00
5.857064976785520e-04	8.865752e+00
5.867304976785681e-04	8.877148e+00
5.877544976785842e-04	8.888532e+00
5.887784976786004e-04	8.899904e+00
5.898024976786165e-04	8.911264e+00
5.908264976786326e-04	8.922613e+00
5.918504976786487e-04	8.933951e+00
5.928744976786648e-04	8.945277e+00
5.938984976786810e-04	8.956591e+00
5.949224976786971e-04	8.967894e+00
5.959464976787132e-04	8.979185e+00
5.969704976787293e-04	8.990464e+00
5.979944976787455e-04	9.001732e+00
5.990184976787616e-04	9.012989e+00
6.000424976787777e-04	9.024234e+00
6.010664976787938e-04	9.035467e+00
6.020904976788100e-04	9.046689e+00
6.031144976788261e-04	9.057899e+00
6.041384976788422e-04	9.069098e+00
6.051624976788583e-04	9.080286e+00
6.061864976788744e-04	9.091462e+00
6.072104976788906e-04	9.102627e+00
6.082344976789067e-04	9.113780e+00
6.092584976789228e-04	9.124922e+00
6.102824976789389e-04	9.136052e+00
6.113064976789551e-04	9.147171e+00
6.123304976789712e-04	9.158278e+00
6.133544976789873e-04	9.169374e+00
6.143784976790034e-04	9.180460e+00
6.154024976790196e-04	9.191533e+00
6.164264976790357e-04	9.202596e+00
6.174504976790518e-04	9.213647e+00
6.184744976790679e-04	9.224686e+00
6.194984976790840e-04	9.235714e+00
6.205224976791002e-04	9.246731e+00
6.215464976791163e-04	9.257737e+00
6.225704976791324e-04	9.268731e+00
6.235944976791485e-04	9.279715e+00
6.246184976791647e-04	9.290687e+00
6.256424976791808e-04	9.301647e+00
6.266664976791969e-04	9.312597e+00
6.276904976792130e-04	9.323535e+00
6.287144976792292e-04	9.334462e+00
6.297384976792453e-04	9.345378e+00
6.307624976792614e-04	9.356283e+00
6.317864976792775e-04	9.367176e+00
6.328104976792936e-04	9.378058e+00
6.338344976793098e-04	9.388930e+00
6.348584976793259e-04	9.399791e+00
6.358824976793420e-04	9.410640e+00
6.369064976793581e-04	9.421477e+00
6.379304976793743e-04	9.432304e+00
6.389544976793904e-04	9.443120e+00
6.399784976794065e-04	9.453925e+00
6.410024976794226e-04	9.464719e+00
6.420264976794388e-04	9.475501e+00
6.430504976794549e-04	9.486273e+00
6.440744976794710e-04	9.497033e+00
6.450984976794871e-04	9.507783e+00
6.461224976795032e-04	9.518521e+00
6.471464976795194e-04	9.529249e+00
6.481704976795355e-04	9.539966e+00
6.491944976795516e-04	9.550671e+00
6.502184976795677e-04	9.561365e+00
6.512424976795839e-04	9.572049e+00
6.522664976796000e-04	9.582722e+00
6.532904976796161e-04	9.593384e+00
6.543144976796322e-04	9.604034e+00
6.553384976796484e-04	9.614675e+00
6.563624976796645e-04	9.625304e+00
6.573864976796806e-04	9.635922e+00
6.584104976796967e-04	9.646529e+00
6.594344976797128e-04	9.657126e+00
6.604584976797290e-04	9.667711e+00
6.614824976797451e-04	9.678287e+00
6.625064976797612e-04	9.688850e+00
6.635304976797773e-04	9.699404e+00
6.645544976797935e-04	9.709947e+00
6.655784976798096e-04	9.720478e+00
6.666024976798257e-04	9.730999e+00
6.676264976798418e-04	9.741508e+00
6.686504976798580e-04	9.752008e+00
6.696744976798741e-04	9.762497e+00
6.706984976798902e-04	9.772974e+00
6.717224976799063e-04	9.783442e+00
6.727464976799224e-04	9.793898e+00
6.737704976799386e-04	9.804344e+00
6.747944976799547e-04	9.814778e+00
6.758184976799708e-04	9.825203e+00
6.768424976799869e-04	9.835617e+00
6.778664976800031e-04	9.846020e+00
6.788904976800192e-04	9.856412e+00
6.799144976800353e-04	9.866794e+00
6.809384976800514e-04	9.877165e+00
6.819624976800676e-04	9.887526e+00
6.829864976800837e-04	9.897875e+00
6.840104976800998e-04	9.908215e+00
6.850344976801159e-04	9.918543e+00
6.860584976801320e-04	9.928862e+00
6.870824976801482e-04	9.939169e+00
6.881064976801643e-04	9.949466e+00
6.891304976801804e-04	9.959752e+00
6.901544976801965e-04	9.970028e+00
6.911784976802127e-04	9.980294e+00
6.922024976802288e-04	9.990549e+00
6.932264976802449e-04	1.000079e+01
6.942504976802610e-04	1.001103e+01
6.952744976802772e-04	1.002125e+01
6.962984976802933e-04	1.003146e+01
6.973224976803094e-04	1.004167e+01
6.983464976803255e-04	1.005186e+01
6.993704976803416e-04	1.006204e+01
7.003944976803578e-04	1.007221e+01
7.014184976803739e-04	1.008237e+01
7.024424976803900e-04	1.009252e+01
7.034664976804061e-04	1.010266e+01
7.044904976804223e-04	1.011279e+01
7.055144976804384e-04	1.012291e+01
7.065384976804545e-04	1.013302e+01
7.075624976804706e-04	1.014312e+01
7.085864976804868e-04	1.015321e+01
7.096104976805029e-04	1.016329e+01
7.106344976805190e-04	1.017335e+01
7.116584976805351e-04	1.018341e+01
7.126824976805512e-04	1.019346e+01
7.137064976805674e-04	1.020349e+01
7.147304976805835e-04	1.021352e+01
7.157544976805996e-04	1.022354e+01
7.167784976806157e-04	1.023354e+01
7.178024976806319e-04	1.024354e+01
7.188264976806480e-04	1.025352e+01
7.198504976806641e-04	1.026350e+01
7.208744976806802e-04	1.027346e+01
7.218984976806964e-04	1.028342e+01
7.229224976807125e-04	1.029336e+01
7.239464976807286e-04	1.030330e+01
7.249704976807447e-04	1.031322e+01
7.259944976807608e-04	1.032314e+01
7.270184976807770e-04	1.033304e+01
7.280424976807931e-04	1.034293e+01
7.290664976808092e-04	1.035282e+01
7.300904976808253e-04	1.036269e+01
7.311144976808415e-04	1.037256e+01
7.321384976808576e-04	1.038241e+01
7.331624976808737e-04	1.039225e+01
7.341864976808898e-04	1.040209e+01
7.352104976809060e-04	1.041191e+01
7.362344976809221e-04	1.042172e+01
7.372584976809382e-04	1.043153e+01
7.382824976809543e-04	1.044132e+01
7.393064976809704e-04	1.045110e+01
7.403304976809866e-04	1.046087e+01
7.413544976810027e-04	1.047064e+01
7.423784976810188e-04	1.048039e+01
7.434024976810349e-04	1.049013e+01
7.444264976810511e-04	1.049987e+01
7.454504976810672e-04	1.050959e+01
7.464744976810833e-04	1.051930e+01
7.474984976810994e-04	1.052901e+01
